original_name,drug_name,dose,form
alphanova plus ophth. sol. 5 ml,alphanova plus,Null,ophth. sol
alphanova sante anti stretch mark milk 400 ml,alphanova sante anti stretch mark,Null,milk
alphathromb 5 mcg 20 tabs.,alphathromb,5 mcg,tabs
alphavim 300 - 20 caps.,alphavim,300 mg,caps
alphavim 600 - 20 caps.,alphavim,600 mg,caps
alphintern 30 f.c.tabs,alphintern,Null,f.c.tabs
alpon 30 pieces,alpon,Null,Null
alprax 1 mg 10 s.r.caps.(n/a),alprax,1 mg,s.r.caps
alprax 1 mg 20 tabs,alprax,1 mg,tabs
alprospire 0.5mg/ml amp. for i.v. inf,alprospire,0.5 mg/ml,amp
alsavin one 48 mg / 2.4ml,alsavin one,48 mg / 2.4 ml,Null
alsicur 12 cap,alsicur,Null,cap
alsiroyal 12 cap,alsiroyal,Null,cap
alsiroyal 15 cap,alsiroyal,Null,cap
alsotrin 60 mg 20 caps.,alsotrin,60 mg,caps
altargo 1% top.oint,altargo,1%,top.oint
altiazem 60mg 40 tab,altiazem,60 mg,tab
altomanira 10/40mg 21 tab,altomanira,10/40 mg,tab
alton h cap,alton h,Null,cap
altressa 120 ml spray,altressa,Null,spray
altressa 200 ml shampoo,altressa,Null,shampoo
altressa hair shampoo 200 ml,altressa hair,Null,shampoo
alucal 320mg 20 chewable tab.,alucal,320 mg,chewable tab
alucal plus 20 chew. tab.,alucal plus,Null,chew. tab
alukast 20 mg 20 f.c. tab.,alukast,20 mg,f.c. tab
alumag 20 tab.,alumag,Null,tab.
alumatrend oral susp. 240 ml,alumatrend,Null,oral susp.
alupent 2 mg/ml 100 ml elixir,alupent,2 mg/ml,elixir
alusprin forte 300 mg 10 tab (chew ),alusprin forte,300 mg,tab (chew )
alusprin inf 75 mg,alusprin inf,75 mg,Null
alveobreeze 12 mcg 30 caps. for inh.+inhaler,alveobreeze,12 mcg,caps.
alveofact 108mg/2.4ml intratracheal vial,alveofact,108 mg/2.4 ml,intratracheal vial
alveofact 54mg/1.2ml intratracheal vial,alveofact,54 mg/1.2 ml,intratracheal vial
alveokids syrup 120 ml,alveokids,Null,syrup
alveolin syrup 100 ml,alveolin,Null,syrup
alveolin-p syrup 100 ml,alveolin-p,Null,syrup
alveorest syrup 120 ml,alveorest,Null,syrup
alveotrack 5mg/ml inhalation solution 30 ml,alveotrack,5 mg/ml,inhalation solution
alverinspasm 24 s.g.caps.,alverinspasm,Null,s.g.caps.
alvesco 160mcg/actuation inhaler 120 doses,alvesco,160 mcg/actuation,inhaler
alvesco 160mcg/actuation inhaler 60 doses,alvesco,160 mcg/actuation,inhaler
alvesco 80mcg/actuation inhaler,alvesco,80 mcg/actuation,inhaler
alvetatalin 120 mg 30cap,alvetatalin,120 mg,cap
alvital iron syrup 120 ml,alvital iron,Null,syrup
alvital syrup 120 ml,alvital,Null,syrup
alvityl 12 vitamines 50 coated tab,alvityl 12 vitamines,Null,coated tab
alwen 100 gm massage gel,alwen,100 gm,massage gel
alwen 120 ml massage spray,alwen,Null,massage spray
alzac 10mg 20 caps.,alzac,10 mg,caps.
alzad seas syrup 120 ml,alzad seas,Null,syrup
alzaglob 10mg 10 scored f.c. tab.,alzaglob,10 mg,scored f.c. tab.
alzental 200 mg 2 f.c.tabs,alzental,200 mg,f.c.tabs
alzental 200mg 6 f.c. tab.,alzental,200 mg,f.c. tab.
alzental 20mg/ml susp. 20ml,alzental,20 mg/ml,susp.
alzepizil 10mg 14 f.c. tab.,alzepizil,10 mg,f.c. tab.
alzepizil 5mg 14 f.c. tab.,alzepizil,5 mg,f.c. tab.
alzimer 10mg 10 f.c. tab.,alzimer,10 mg,f.c. tab.
alzimer 5mg 10 f.c. tab.,alzimer,5 mg,f.c. tab.
alzixa 10 mg 30 f.c. tabs.,alzixa,10 mg,f.c. tabs.
alzmenda 10 mg 21 f.c.tab,alzmenda,10 mg,f.c.tab
alzmenda 10mg/gm oral drops 20 ml,alzmenda,10 mg/gm,oral drops
alzmenda 20 mg 21 f.c.tabs,alzmenda,20 mg,f.c.tabs
alzmenda 5 mg 14 f.c. tab,alzmenda,5 mg,f.c. tab
amadol 100 mg s.r. 10 tabs,amadol,100 mg,s.r. tabs
amadol 100mg/2ml 3 amps.,amadol,100 mg/2 ml,amps.
amadol 50 mg 20 caps,amadol,50 mg,caps
amaglust 2/30 mg 30 scored tab,amaglust,2/30 mg,scored tab
amaglust 4/30 mg 30 scored tab,amaglust,4/30 mg,scored tab
aman plus 200ml intimate feminine wash,aman plus,Null,intimate feminine wash
amantadine 100mg 10 cap,amantadine,100 mg,cap
amantine 100mg 24caps.,amantine,100 mg,caps.
amaren hair serum 120 ml,amaren hair,Null,serum
amaryl 1mg 30 tab,amaryl,1 mg,tab
amaryl 2 mg 30 tabs,amaryl,2 mg,tabs
amaryl 3 mg 30 tabs,amaryl,3 mg,tabs
amaryl 4 mg 30 tabs,amaryl,4 mg,tabs
amaryl m 2/500 mg 30 f.c.tabs.,amaryl m,2/500 mg,tabs
ambezim-g 30 f.c. tabs.,ambezim-g,Null,tabs
ambisome 50mg i.v. vial,ambisome,50 mg,vial
ambrodoxy 10 caps.,ambrodoxy,Null,caps
ambropro 20 mg 20 lozenges,ambropro,20 mg,lozenges
ambropro 20 mg 200 lozenges,ambropro,20 mg,lozenges
ambroxol 15 mg/5ml syp. 120 ml,ambroxol,15 mg/5 ml,syp
ambroxol 30mg 20 tab.,ambroxol,30 mg,tab
ambroxol 7.5mg/ml oral drops 15 ml,ambroxol,7.5 mg/ml,oral drops
ambroxol 75mg s.r 10 caps.,ambroxol,75 mg,caps
amcinol 40mg/ml i.m amp.,amcinol,40 mg/ml,amp
amebazol 1gm 2 f.c. tabs.,amebazol,1 gm,tabs
ameillia intimate feminine wash 250 ml,ameillia intimate feminine,250 ml,wash
ameropem 1 gm i.v. vial,ameropem,1 gm,vial
ameropem 500 mg i.v. vial,ameropem,500 mg,vial
ametic 10mg/2ml 3 amp. for i.m./i.v. inj.,ametic,10 mg/2 ml,amp
amfipen 125mg/5ml susp 60 ml,amfipen,125 mg/5 ml,susp
amfipen 250 mg 12 cap,amfipen,250 mg,cap
amfipen 250mg/5ml susp 60 ml,amfipen,250 mg/5 ml,susp
amfipen 500 mg 12 cap,amfipen,500 mg,cap
amflux 1 g vial,amflux,1 g,vial
amflux 500mg vial,amflux,500 mg,vial
amgevita 40mg/0.8ml 2 pref. syringes,amgevita,40 mg/0.8 ml,syringes
amgevita 40mg/0.8ml 2 prefilled pens,amgevita,40 mg/0.8 ml,pens
amigraine adco 30 tablets,amigraine adco,Null,tablets
amigrawest 2.5mg 4 f.c. tab,amigrawest,2.5 mg,tab
amikabiotic 100mg/2ml 3 amp.,amikabiotic,100 mg/2 ml,amp
amikabiotic 500mg/2ml 3 amp.,amikabiotic,500 mg/2 ml,amp
amikacin 500mg vial (Amoun),amikacin,500 mg,vial
amikacin amoun 100mg/2ml vial,amikacin amoun,100 mg/2 ml,vial
amikacin amoun 250mg/2ml vial,amikacin amoun,250 mg/2 ml,vial
amikacin amoun 500mg/2ml vial,amikacin amoun,500 mg/2 ml,vial
amikacin eipico 100mg/2ml i.m./i.v. vial,amikacin eipico,100 mg/2 ml,vial
amikacin eipico 500mg/2ml i.m./i.v. vial,amikacin eipico,500 mg/2 ml,vial
amikacin spray 100 ml,amikacin,100 ml,spray
amikaskiv 1000mg/4ml i.m./i.v. soln. for inj.,amikaskiv,1000 mg/4 ml,soln
amikaskiv 250mg/2ml vial,amikaskiv,250 mg/2 ml,vial
amikaskiv 500mg/2ml vial,amikaskiv,500 mg/2 ml,vial
amikin 100mg/2ml vial (n/a),amikin,100 mg/2 ml,vial
amikin 250mg/2ml vial (n/a),amikin,250 mg/2 ml,vial
amikin 500mg/2ml vial (n/a),amikin,500 mg/2 ml,vial
amilo 10mg 20 tab.,amilo,10 mg,tab
amilo 5 mg 30 tab.,amilo,5 mg,tab
amilo plus 5/160mg 10 tab.,amilo plus,5/160 mg,tab
aminess 400 ml p- infusion,aminess,400 ml,infusion
amino (anabolic) 100 tablets,amino (anabolic),Null,tablets
amino 10000 120cap,amino 10000,Null,cap
amino 18 - 30 capsules,amino 18,Null,capsules
amino 22000 - 120 cap,amino 22000,Null,cap
amino 22000 whey c 100 cap,amino 22000 whey c,100 mg,cap
amino 22000 whey c 150 cap,amino 22000 whey c,150 mg,cap
amino 22000 whey c 60 cap,amino 22000 whey c,60 mg,cap
amino 2222 300 cap,amino 2222,300 mg,cap
amino 2222 320 tab,amino 2222,320 mg,tab
amino 2222 mg high protein 90 cap,amino high protein,2222 mg,cap
amino acid 1200 complex 12 cap,amino acid 1200 complex,Null,cap
amino acid 1600 unit / tab,amino acid,1600 unit,tab
amino cal 30 tab,amino cal,30 mg,tab
amino forto 500 mg 20 tabs,amino forto,500 mg,tab
amino fuel 2000 mg 150 tab,amino fuel,2000 mg,tab
amino fuel 2222 60 cap with calcium,amino fuel with calcium,2222 mg,cap
amino fuel 2222 90 cap,amino fuel,2222 mg,cap
amino fuel 794 gm powder ( vanillia ),amino fuel (vanillia),794 gm,powder
amino fuel 798 gm powder ( strawberry ),amino fuel (strawberry),798 gm,powder
amino fuel anabolic*liquid 948 ml,amino fuel,948 ml,liquid
amino fuel powder 817 gm ( chocolate ),amino fuel (chocolate),817 gm,powder
amino plus 10 tab,amino plus,10 mg,tab
amino powder 0.5 kg chocolate,amino (chocolate),0.5 kg,powder
amino powder 0.5 kg vanillia,amino (vanillia),0.5 kg,powder
amino vit 100 gm,amino vit,100 gm,Null
amino whey 9999 (anabolic) 30 sachets chocolate,amino whey 9999 (anabolic) (chocolate),Null,sachets
amino whey 9999 30 sachets vanilla,amino whey 9999 (vanilla),Null,sachets
amino whey 9999 anabolic 30 sachets apple,amino whey 9999 (anabolic) (apple),Null,sachets
amino-acid complex 1200mg 12 tab,amino-acid complex,1200 mg,tab
aminofuel 150 tab,aminofuel,150 mg,tab
aminofuel 60 tab,aminofuel,60 mg,tab
aminoleban i.v. infusion 500 ml,aminoleban,500 ml,infusion
aminoleban oral powder 450 gm (net price),aminoleban (net price),450 gm,powder
aminophlline syrup 120 ml,aminophlline,120 ml,syrup
aminoplasmal 10% e i.v.infusion,aminoplasmal e,10 %,infusion
aminoplasmal 10% i.v.infusion,aminoplasmal,10 %,infusion
aminoplasmal 5% e i.v.infusion,aminoplasmal e,5 %,infusion
aminoplasmal hepa 10%  i.v.infusion,aminoplasmal hepa,10 %,infusion
aminorenocare 100 f.c. tabs.,aminorenocare,Null,tab
aminosteril 8% n- hepa sol 500 ml,aminosteril n- hepa,8 %,solution
aminosteril ke 10% infusion (n/a),aminosteril ke,10 %,infusion
aminots gh 120 cap,aminots gh,120 mg,cap
aminoven 10% (500ml) i.v.infusion,aminoven,10 %,infusion
aminoven 15% (500ml) i.v.infusion,aminoven,15 %,infusion
aminoven infant 10% (100ml) i.v.infusion,aminoven infant,10 %,infusion
aminoven infant 10% 250 ml i.v.infusion,aminoven infant,10 %,infusion
aminovenous n.paed 6% i.v.infusion,aminovenous n.paed,6 %,infusion
aminta  10% i.v. inf. 250 ml,aminta,10 %,infusion
aminta 24 chewable pieces,aminta,Null,chewable pieces
aminta 30 chewable pieces,aminta,Null,chewable pieces
amiparen 10% (250ml) i.v. inf.,amiparen,10 %,infusion
amiparen 10% (500ml) i.v. inf.,amiparen,10 %,infusion
amipride 100mg 30 tab,amipride,100 mg,tab
amipride 200 mg 20 scored tab,amipride,200 mg,scored tab
acetaprofen 120ml susp.,acetaprofen,120 ml,susp.
acetasee 1% eye drops (susp.) 5 ml,acetasee,1 %,eye drops (susp.)
aceto-v vaginal wash 250 ml,aceto-v,250 ml,vaginal wash
acetoflu cold and flu 20 f.c. tabs.,acetoflu cold and flu,20 mg,tabs.
acetoflu cold and flu syrup 100 ml,acetoflu cold and flu,100 ml,syrup
acetoful for women 10 tabs.,acetoful,10 mg,tabs.
acetorphan children 30mg oral sachet,acetorphan children,30 mg,oral sachet
acetorphan infant 10mg oral sachets,acetorphan infant,10 mg,oral sachets
acetothyme 10 sachets,acetothyme,10 mg,sachets
acetylcistein 200 mg 10 sachet,acetylcistein,200 mg,sachet
acetylcistein 600 mg 10 eff. instant gran. sachets,acetylcistein,600 mg,eff. instant gran. sachets
acetylcystdar 600 mg 12 eff. tabs,acetylcystdar,600 mg,eff. tabs
acetylovan syrup 100ml,acetylovan,100 ml,syrup
achtenon 2 mg 20 tabs.,achtenon,2 mg,tabs.
achtenon 2 mg 30 tabs.,achtenon,2 mg,tabs.
achterctin 0.5% 60ml lotion(n/a yet),achterctin,0.5 %,lotion
aciclovir mylan 250 mg 5 vials,aciclovir mylan,250 mg,vials
aciclovir mylan 500 mg 5 vials,aciclovir mylan,500 mg,vials
acicone 720 mg 20 chew. tab.,acicone,720 mg,chew. tab.
acicone susp. 120ml,acicone,120 ml,susp.
acicone susp. 200 ml,acicone,200 ml,susp.
acicone-s 720/25mg 20 chew. tab,acicone-s,720/25 mg,chew. tab
acicone-s oral susp. 120ml,acicone-s,120 ml,oral susp.
acicone-s oral susp. 200ml,acicone-s,200 ml,oral susp.
acidipan oral susp. 180 ml,acidipan,180 ml,oral susp.
acidnor 200 ml / amp 2 ml(5 amp),acidnor,2 ml,amp
acidophilus probiotic 150 tabs. (natrol),acidophilus probiotic,150 mg,tabs.
acik cream 50 gm,acik,50 gm,cream
acitretin 10mg 30 caps.,acitretin,10 mg,caps.
acitretin 25mg 30 caps.,acitretin,25 mg,caps.
acivirax 400mg 30 tabs.,acivirax,400 mg,tabs.
acivirax 800mg 20 tabs.,acivirax,800 mg,tabs.
aclasta 5mg/100ml soln. for inf.,aclasta,5 mg/100 ml,soln. for inf.
acless soap 100 gm,acless,100 gm,soap
acne benz topical gel 30 gm,acne benz,30 gm,topical gel
acne biotic paint 15 ml,acne biotic,15 ml,paint
acne free 0.025% gel 30 gm (n/a),acne free,0.025 %,gel
acne free 0.05% cream 30 gm,acne free,0.05 %,cream
acne stop lotion,acne stop,0,lotion
acne zinc topical solution 20 ml,acne zinc,20 ml,topical solution
acne-jed 0.1% topical gel 15 gm,acne-jed,0.1 %,topical gel
acne-stop cream 30 gm,acne-stop,30 gm,cream
acne-stop facial wash 200 ml,acne-stop,200 ml,facial wash
acne-stop system (cream+wash),acne-stop,0,system (cream+wash)
acnebless cream 50 gm,acnebless,50 gm,cream
acnebless facial cleansing foaming gel 200 ml,acnebless,200 ml,facial cleansing foaming gel
acnebless facial gel 50 ml,acnebless,50 ml,facial gel
acnefence topical gel 50 gm,acnefence,50 gm,topical gel
acnelofix 20 mg 20 caps.,acnelofix,20 mg,caps.
acnescave 0.1% topical gel 30 gm,acnescave,0.1 %,topical gel
amipride 200mg 30 tab,amipride,200 mg,tab
amipride 400 mg 20 scored f.c. tab,amipride,400 mg,tab
amipride 50mg 20 tab,amipride,50 mg,tab
amipride 50mg 30 tab,amipride,50 mg,tab
amiprostone 24mcg 20 caps,amiprostone,24 mcg,caps
amiprostone 24mcg 30 caps,amiprostone,24 mcg,caps
amiprostone 8mcg 20 caps,amiprostone,8 mcg,caps
amiron 150mg/3ml 6 i.v. amp.,amiron,150 mg/3 ml,amp.
amiron 200 mg 10 tablets,amiron,200 mg,tablets
amitriptine 50mg 30 tab.,amitriptine,50 mg,tab.
amitriptine 75mg s.r. caps.,amitriptine,75 mg,caps.
amlo-ace 5/10 mg 10 caps.,amlo-ace,5/10 mg,caps.
amlobenzamir 10/20mg 10 caps.,amlobenzamir,10/20 mg,caps.
amlobenzamir 2.5/10mg 10 caps.,amlobenzamir,2.5/10 mg,caps.
amlobenzamir 5/10mg 10 caps.,amlobenzamir,5/10 mg,caps.
amlobenzamir 5/20mg 10 caps.,amlobenzamir,5/20 mg,caps.
amlodipine 10mg 20 tabs.,amlodipine,10 mg,tabs.
amlodipine 5mg 30 tab.,amlodipine,5 mg,tab.
amlosazide 10/25/40mg 10 f.c. tabs,amlosazide,10/25/40 mg,tabs
amlosazide 5/12.5/20 mg 30 f.c. tabs.,amlosazide,5/12.5/20 mg,tabs.
amlosazide 5/12.5/40 mg 30 f.c. tabs.,amlosazide,5/12.5/40 mg,tabs.
amlosazide 5/25/40 mg 20 f.c. tabs.,amlosazide,5/25/40 mg,tabs.
amlosazide 5/25/40 mg 30 f.c. tabs.,amlosazide,5/25/40 mg,tabs.
amlostat 10/10 mg 10 f.c. tab.,amlostat,10/10 mg,tab.
amlostat 5/10 mg 10 f.c. tab.,amlostat,5/10 mg,tab.
amlosterolen 10/40mg 14 f.c. tabs.,amlosterolen,10/40 mg,tabs.
amlosterolen 5/20mg 14 f.c. tab.,amlosterolen,5/20 mg,tab.
amloveran 10/10mg 30 tabs.,amloveran,10/10 mg,tabs.
amloveran 10/5mg 30 tabs.,amloveran,10/5 mg,tabs.
amloveran 5/10mg 30 tabs.,amloveran,5/10 mg,tabs.
amloveran 5/5mg 30 tabs.,amloveran,5/5 mg,tabs.
amloveran plus 10/2.5/10mg 30 f.c.tabs.,amloveran plus,10/2.5/10 mg,tabs.
amloveran plus 5/1.25/5mg 30 f.c.tabs.,amloveran plus,5/1.25/5 mg,tabs.
amloveran plus 5/2.5/10mg 30 f.c.tabs.,amloveran plus,5/2.5/10 mg,tabs.
amlowest 2.5mg 30 tab.,amlowest,2.5 mg,tab.
amlozapril 10/20mg 10caps.,amlozapril,10/20 mg,caps.
ammonia solution 15 ml,ammonia,15 ml,solution
ammonia solution10 ml,ammonia,10 ml,solution
ammoniated mercury 5% 30 gm- oint,ammoniated mercury,5 %,oint
ammoniated mercury 5% oint. 30 gm,ammoniated mercury,5 %,oint.
ammoniated mercury 5gm/100gm oint.,ammoniated mercury,5 gm/100 gm,oint.
ammoria rejuvinating cream 30 gm,ammoria rejuvinating,30 gm,cream
amocerebral plus 20/40 mg 30 tabs.,amocerebral plus,20/40 mg,tabs.
amoclawin 1 gm 7 tab,amoclawin,1 gm,tab
amoclawin 228.5mg/5ml pd. for oral susp. 60ml,amoclawin,228.5 mg/5 ml,susp.
amoclawin 457mg/5ml pd. for oral susp. 60ml,amoclawin,457 mg/5 ml,susp.
amoclox 500mg 16caps.,amoclox,500 mg,caps.
amocomb cream 15 gm,amocomb,15 gm,cream
amoebyl 500mg 20 tabs.,amoebyl,500 mg,tabs.
amoflam 100mg 10 enteric coated tab.,amoflam,100 mg,tab.
amoflux 125/125mg 12 caps.,amoflux,125/125 mg,capsule
amoflux 250/250mg 16 caps.,amoflux,250/250 mg,capsule
amoflux 250mg pd. for oral susp. 100 ml,amoflux,250 mg,suspension
amoflux 500mg 16 caps.,amoflux,500 mg,capsule
amoflux 500mg vial,amoflux,500 mg,vial
amofluxin 1 gm 20 f.c. tabs.,amofluxin,1 gm,tablet
amofluxin 1 gm vial i.m/i.v.,amofluxin,1 gm,vial
amofluxin 500mg 20 caps.,amofluxin,500 mg,capsule
amofluxin 500mg vial,amofluxin,500 mg,vial
amollir lotion 150 ml,amollir,150 ml,lotion
amophage 500mg 30 tab,amophage,500 mg,tablet
amophage extra 2.5/500mg 30 tab,amophage extra,2.5/500 mg,tablet
amophage extra 5/500mg 30 tab,amophage extra,5/500 mg,tablet
amorina feminine wash 120 ml,amorina,120 ml,feminine wash
amorolfine 5% nail lacquer with spatulas and nail files,amorolfine,5 %,nail lacquer
amosar 100mg 30 f.c. tabs.,amosar,100 mg,tablet
amosar 25mg 20 f.c.tab.,amosar,25 mg,tablet
amosar 50mg 30 f.c. tabs.,amosar,50 mg,tablet
amosar forte 100/25 mg 30 f.c.tab.,amosar forte,100/25 mg,tablet
amostigmine 0.5mg/ml  3amp,amostigmine,0.5 mg/ml,ampoule
amostigmine 15 mg 20 tab,amostigmine,15 mg,tablet
amotenolol 100mg 10 f.c.tab.,amotenolol,100 mg,tablet
amotenolol 50mg 10 f.c.tab.,amotenolol,50 mg,tablet
amotril 0.5mg 30 tab.,amotril,0.5 mg,tablet
amotril 2mg 30 tab.,amotril,2 mg,tablet
amovit calcium 12 eff. tab.,amovit calcium,0,effervescent tablet
amovit-c 1 gm 12 eff. tab.,amovit-c,1 gm,effervescent tablet
amoxicid 125mg/5ml susp. 60ml,amoxicid,125 mg/5 ml,suspension
amoxicid 250mg 12 caps.,amoxicid,250 mg,capsule
amoxicid 250mg/5ml susp. 60ml,amoxicid,250 mg/5 ml,suspension
amoxicid 500 mg 12 caps.,amoxicid,500 mg,capsule
amoxicillin 500mg 12 caps.,amoxicillin,500 mg,capsule
amoxicillin stada 1000mg 12 f.c. tabs.,amoxicillin stada,1000 mg,tablet
amoxil 125mg/5ml susp. 100ml,amoxil,125 mg/5 ml,suspension
amoxil 1gm vial,amoxil,1 gm,vial
amoxil 500mg 12 caps.,amoxil,500 mg,capsule
amoxil 500mg vial,amoxil,500 mg,vial
amoxil fort 250mg/5ml susp. 100ml,amoxil fort,250 mg/5 ml,suspension
amoxil fort 250mg/5ml susp. 60ml,amoxil fort,250 mg/5 ml,suspension
amoxilanic 228.5mg/5ml pd. for oral susp. 60ml,amoxilanic,228.5 mg/5 ml,suspension
amoxilanic 457mg/5ml susp. 70ml,amoxilanic,457 mg/5 ml,suspension
amoxycillin 250 mg/5 ml susp. 100 ml,amoxycillin,250 mg/5 ml,suspension
amoxycillin 250 mg/5 ml susp. 80 ml,amoxycillin,250 mg/5 ml,suspension
amoxycillin 250mg 12 caps b.p.2013,amoxycillin,250 mg,capsule
amoxycillin 500mg 10 caps b.p.2013,amoxycillin,500 mg,capsule
amoxycillin 500mg 12 caps b.p.2013,amoxycillin,500 mg,capsule
amphotericin- b 50 mg vial,amphotericin- b,50 mg,vial
ampiava 750 mg 30 f.c.tabs.,ampiava,750 mg,tablet
ampicid 250 mg cap,ampicid,250 mg,capsule
ampicid 500 mg 12 cap,ampicid,500 mg,capsule
ampicillin forte 250mg/5ml susp. 60ml,ampicillin forte,250 mg / 5 ml,suspension
ampicillin forte 500mg 12 cap,ampicillin forte,500 mg,capsule
ampicillin sodium 1 gm vial,ampicillin sodium,1 gm,vial
ampicillin sodium 500mg i.m/i.v vial,ampicillin sodium,500 mg,vial
ampicillin-alex 250mg 12caps,ampicillin-alex,250 mg,capsule
ampicillin-alex 500mg 12 h.g.caps.,ampicillin-alex,500 mg,capsule
ampicillin-cid 250mg 12 caps,ampicillin-cid,250 mg,capsule
ampicillin-cid 500 mg 12 caps.,ampicillin-cid,500 mg,capsule
ampicillin-el nasr 1 gm vial,ampicillin-el nasr,1 gm,vial
ampicillin-el nasr 125mg/5ml susp. 30 ml,ampicillin-el nasr,125 mg / 5 ml,suspension
ampicillin-el nasr 250mg 12 caps.,ampicillin-el nasr,250 mg,capsule
ampicillin-el nasr 250mg/5ml susp. 30ml,ampicillin-el nasr,250 mg / 5 ml,suspension
ampicillin-el nasr 500 mg 12 caps.usp 23,ampicillin-el nasr,500 mg,capsule
ampicillin-el nasr 500 mg vial,ampicillin-el nasr,500 mg,vial
ampicillin-misr 1 gm vial,ampicillin-misr,1 gm,vial
ampicillin-misr 125mg/5 ml susp. 60ml,ampicillin-misr,125 mg / 5 ml,suspension
ampicillin-misr 250 mg 12 caps.,ampicillin-misr,250 mg,capsule
ampicillin-misr 250 mg vial,ampicillin-misr,250 mg,vial
ampicillin-misr 250mg/5ml susp. 60ml,ampicillin-misr,250 mg / 5 ml,suspension
ampicillin-misr 500mg 12 caps.,ampicillin-misr,500 mg,capsule
ampicillin-misr 500mg vial,ampicillin-misr,500 mg,vial
ampicillin-nile 1gm vial,ampicillin-nile,1 gm,vial
ampicillin-nile 500mg vial,ampicillin-nile,500 mg,vial
ampicillin-october pharma 500mg 10 caps.,ampicillin-october pharma,500 mg,capsule
ampiclox 500mg 12caps.,ampiclox,500 mg,capsule
ampiclozapine 250mg 20 caps.,ampiclozapine,250 mg,capsule
ampictam 1500mg vial for i.v./i.m. inj.,ampictam,1500 mg,vial
ampictam 375mg 12 tab.,ampictam,375 mg,tablet
ampictam 750mg vial,ampictam,750 mg,vial
ampiflux 250mg/5ml susp. 60ml,ampiflux,250 mg / 5 ml,suspension
ampiflux 500mg 12 caps.,ampiflux,500 mg,capsule
ampofer 20mg/ml 5 amp. for i.v. inj./inf.,ampofer,20 mg/ml,ampoule
amrase 30 enteric coated tab.,amrase,Null,tablet
amri-k 10mg/ml 5 amp. i.m.,amri-k,10 mg/ml,ampoule
amribromazepam 1.5 mg 30 tabs.,amribromazepam,1.5 mg,tablet
amribromazepam 3mg 30 tabs.,amribromazepam,3 mg,tablet
amricarnitine 1gm/5ml 5 amp.,amricarnitine,1 gm / 5 ml,ampoule
amricarnitine 300mg 20 f.c. tab.,amricarnitine,300 mg,tablet
amriflucan 150 mg 2 caps.,amriflucan,150 mg,capsule
amriflucan 50 mg 7 caps.,amriflucan,50 mg,capsule
amriodivasc 10/10 mg 15 tabs.,amriodivasc,10 / 10 mg,tablet
amriodivasc 10/5 mg 15 tabs.,amriodivasc,10 / 5 mg,tablet
amriodivasc 5/10 mg 15 tabs.,amriodivasc,5 / 10 mg,tablet
amriodivasc 5/5 mg 15 tabs.,amriodivasc,5 / 5 mg,tablet
amriphylline 0.05gm/5ml syrup 120ml,amriphylline,0.05 gm / 5 ml,syrup
amriphylline 100mg 5 supp.,amriphylline,100 mg,suppository
amriphylline 300mg 5 supp.,amriphylline,300 mg,suppository
amristatin 20mg 10 f.c. tab.,amristatin,20 mg,tablet
amristatin 40mg 10 f.c. tab.,amristatin,40 mg,tablet
amristatin 80mg 10 f.c. tab.,amristatin,80 mg,tablet
amrizole 125mg/5ml susp. 120 ml,amrizole,125 mg/5 ml,suspension
amrizole 1gm 5 rectal supp,amrizole,1 gm,suppository
amrizole 250mg 20 tab,amrizole,250 mg,tablet
amrizole 500 mg 20 tabs.,amrizole,500 mg,tablet
amrizole 500mg 5 vaginal supp.,amrizole,500 mg,suppository
amrizole 500mg vial 100 ml,amrizole,500 mg,vial
amrizole-n 5 vag. supp,amrizole-n,Null,suppository
amthrost 125mg/5ml susp. 60ml,amthrost,125 mg/5 ml,suspension
amthrost 250 mg 10 f.c. tab.,amthrost,250 mg,tablet
amthrost 250mg/5ml susp. 60ml,amthrost,250 mg/5 ml,suspension
amvasc 10mg 30 caps.,amvasc,10 mg,capsule
amvasc 5mg 30 capsules,amvasc,5 mg,capsule
amypapine 30 chew. tabs.,amypapine,Null,tablet
an - epa - 9- 30 cap,an - epa - 9-,Null,capsule
anabol 1000 tablets,anabol,Null,tablet
anabolic activator 59.2 ml,anabolic activator,59.2 ml,Null
anabrammune 75 mg 10 tabs.(n/a yet),anabrammune,75 mg,tablet
anadar 30 softgel caps.,anadar,Null,capsule
anadar 60 softgel caps.,anadar,Null,capsule
